hhid,round,comment,type,direction,s9q2b,s9q2c,s9q2d,s9q3b,s9q4b,s9q5b,transfer_individual_source,transfer_individual_source_other,transferid,value_ld,value_lr,value_sd,value_sr
11010,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,100,200,100,100
11010,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,100,100,200
11010,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,0,1000,0
11010,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,250,0,500,0
11010,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,7000,0,0,6500
11010,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,400,0,200,700
11010,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,400,100,300,0
11010,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,1050,600,800,200
11010,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,250,0,600,0
11011,1,,Cash,Given,60,Neighbor/friend,,0,0,600,,,,,,,
11011,1,,Cash,Given,100,Relatives outside household,,2500,2100,1000,,,,,,,
11011,1,,Cash,Received,100,Neighbor/friend,,1100,0,100,,,,,,,
11011,1,,Cash,Received,5100,Relatives outside household,,1000,1150,2000,,,,,,,
11011,1,,In-kind,Given,80,Neighbor/friend,,80,200,0,,,,,,,
11011,1,,In-kind,Given,0,Relatives outside household,,50,100,150,,,,,,,
11011,1,,In-kind,Received,120,Relatives outside household,,70,110,80,,,,,,,
11011,1,,In-kind,Received,100,Neighbor/friend,,100,100,0,,,,,,,
11011,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,20,30,30,50
11011,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,10,25,35,100
11011,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,100,200,100,30
11011,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,200,100,300,100
11011,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,300,200,100,50
11011,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,500,200,500,200
11011,4,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,100,50,25,0
11011,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,150,200,15,30
11011,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,100,0,200,45
11011,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,50,150,120
11011,7,,Cash,Received,0,,,0,0,0,Relatives outside household & Neighbor/friend,,3,2000,2000,8000,6000
11012,1,,Cash,Given,100,Relatives outside household,,200,1100,200,,,,,,,
11012,1,,Cash,Given,100,Neighbor/friend,,0,0,0,,,,,,,
11012,1,,Cash,Received,0,Neighbor/friend,,0,0,700,,,,,,,
11012,1,,Cash,Received,4100,Relatives outside household,,1200,1600,3000,,,,,,,
11012,1,,In-kind,Given,350,Relatives outside household,,120,240,90,,,,,,,
11012,1,,In-kind,Received,160,Relatives outside household,,150,100,100,,,,,,,
11012,1,,In-kind,Received,50,Neighbor/friend,,100,150,170,,,,,,,
11012,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,100,200,0,200
11012,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,150,50,0,100
11012,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,200,100,50,100
11012,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,200,100,100
11012,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,40,15,45,100
11012,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,20,35,25,200
11012,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,200,100,300
11012,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,50,100,50,100
11012,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,0,0,2400,0
11012,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,0,0,0
11012,6,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,1900,0,0,0
11012,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,2000,3000,0,0
11013,1,,Cash,Given,0,Neighbor/friend,,20,120,0,,,,,,,
11013,1,,Cash,Given,400,Relatives outside household,,100,100,250,,,,,,,
11013,1,,Cash,Received,700,Relatives outside household,,400,700,300,,,,,,,
11013,1,,In-kind,Given,160,Relatives outside household,,300,170,210,,,,,,,
11013,1,,In-kind,Received,100,Neighbor/friend,,0,0,0,,,,,,,
11013,1,,In-kind,Received,300,Relatives outside household,,400,400,400,,,,,,,
11013,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,200,100,10,0
11013,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,100,50,0,0
11013,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,1000,500,2000
11013,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,1000,500,1000,1000
11013,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,50,100,60,10
11013,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,150,250,150,0
11013,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,30,65,130,200
11013,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,400,150,200
11013,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
11013,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,200,200,200,200
11013,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,12000,9000,6000,12000
11013,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,4000,0,0,0
11013,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,50,0,100,100
11013,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,50,100,10,100
11013,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,300,100,100
11013,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,300,0,0,0
11013,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,0,5000,0
11013,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,0,0,0,20000
11014,1,,Cash,Given,100,Neighbor/friend,,150,100,10,,,,,,,
11014,1,,Cash,Given,200,Relatives outside household,,50,400,120,,,,,,,
11014,1,,Cash,Received,2500,Relatives outside household,,2500,2000,3000,,,,,,,
11014,1,,Cash,Received,0,Neighbor/friend,,0,50,1000,,,,,,,
11014,1,,In-kind,Given,50,Relatives outside household,,90,170,310,,,,,,,
11014,1,,In-kind,Received,300,Relatives outside household,,100,300,200,,,,,,,
11014,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,100,100,20,50
11014,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,200,100,200,100
11014,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,100,200,400,500
11014,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,200,100,200,200
11014,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,150,15,20,20
11014,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,120,10,30,20
11014,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,400,100,200,100
11014,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,100,200,100
11014,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,0,500,1000,0
11014,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,4500,0,0,0
11014,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,10000,10000,10000,500
11014,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,30000,40000,20000,30000
11015,1,,Cash,Given,350,Relatives outside household,,250,0,300,,,,,,,
11015,1,,Cash,Given,0,Neighbor/friend,,100,170,0,,,,,,,
11015,1,,Cash,Received,30000,Relatives outside household,,2000,2000,2000,,,,,,,
11015,1,,Cash,Received,0,Neighbor/friend,,1000,0,200,,,,,,,
11015,1,,In-kind,Given,200,Neighbor/friend,,100,0,0,,,,,,,
11015,1,,In-kind,Given,100,Relatives outside household,,300,500,400,,,,,,,
11015,1,,In-kind,Received,100,Neighbor/friend,,0,0,0,,,,,,,
11015,1,,In-kind,Received,200,Relatives outside household,,200,300,300,,,,,,,
11015,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,100,100,100,100
11015,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,100,100,50,100
11015,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,500,200,500,200
11015,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,200,100,100,50
11015,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,100,50,20,50
11015,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,200,100,100,200
11015,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,100,50,5
11015,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,150,20,150,20
11018,1,,Cash,Given,200,Relatives outside household,,110,130,0,,,,,,,
11018,1,,Cash,Given,0,Neighbor/friend,,0,0,40,,,,,,,
11018,1,,Cash,Received,0,Neighbor/friend,,0,0,100,,,,,,,
11018,1,,Cash,Received,1700,Relatives outside household,,2550,700,1100,,,,,,,
11018,1,,In-kind,Given,150,Neighbor/friend,,0,0,50,,,,,,,
11018,1,,In-kind,Given,50,Relatives outside household,,130,200,150,,,,,,,
11018,1,,In-kind,Received,250,Relatives outside household,,300,140,200,,,,,,,
11018,1,,In-kind,Received,0,Neighbor/friend,,50,0,70,,,,,,,
11018,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,230,50,350,200
11018,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,150,100,200,100
11018,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,170,115,100
11018,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,1000,1000,1000,1000
11018,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1000,250,0,400
11018,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,30,40,20,100
11018,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1200,0,0,0
11018,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,0,500,0,0
11018,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,3000,0,0
11018,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,500,0,0,0
11018,5,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,120,0,0,0
11018,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,540,0,100,730
11018,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,70,90,0,0
11018,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,150,0,0,0
11018,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,100,0,0,0
11019,1,,Cash,Given,150,Relatives outside household,,200,170,140,,,,,,,
11019,1,,Cash,Given,50,Neighbor/friend,,50,0,0,,,,,,,
11019,1,,Cash,Received,0,Neighbor/friend,,0,0,550,,,,,,,
11019,1,,Cash,Received,1150,Relatives outside household,,5200,1150,100,,,,,,,
11019,1,,In-kind,Given,170,Relatives outside household,,220,220,120,,,,,,,
11019,1,,In-kind,Given,0,Neighbor/friend,,0,0,50,,,,,,,
11019,1,,In-kind,Received,150,Relatives outside household,,300,200,200,,,,,,,
11019,1,,In-kind,Received,100,Neighbor/friend,,0,50,100,,,,,,,
11020,1,,Cash,Given,400,Relatives outside household,,100,300,300,,,,,,,
11020,1,,Cash,Given,0,Neighbor/friend,,200,0,0,,,,,,,
11020,1,,Cash,Received,0,Neighbor/friend,,0,500,0,,,,,,,
11020,1,,Cash,Received,900,Relatives outside household,,800,500,800,,,,,,,
11020,1,,In-kind,Given,120,Relatives outside household,,90,220,80,,,,,,,
11020,1,,In-kind,Given,0,Neighbor/friend,,0,0,50,,,,,,,
11020,1,,In-kind,Received,250,Relatives outside household,,220,250,270,,,,,,,
11020,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,50,100,20,15
11020,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,50,100,100,5
11020,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,200,100,400,200
11020,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,100,150,200,100
11020,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,50,30,15,30
11020,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,100,20,30,15
11020,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,50,100,20
11020,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,50,40,40,100
11020,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,100,0,100,0
11020,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,0,0,500
11020,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,100,0,100,0
11020,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,200,100,0
11020,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,3000,0,0,2000
11020,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,3000,0,0
11020,7,,In-kind,Received,0,,,0,0,0,Other (specify),,,3500,0,0,0
11021,1,,Cash,Given,150,Relatives outside household,,0,50,220,,,,,,,
11021,1,,Cash,Given,100,Neighbor/friend,,140,250,0,,,,,,,
11021,1,,Cash,Received,3000,Relatives outside household,,3000,1200,2000,,,,,,,
11021,1,,Cash,Received,0,Neighbor/friend,,0,0,200,,,,,,,
11021,1,,In-kind,Given,60,Neighbor/friend,,110,10,0,,,,,,,
11021,1,,In-kind,Given,100,Relatives outside household,,50,120,130,,,,,,,
11021,1,,In-kind,Received,260,Relatives outside household,,500,100,150,,,,,,,
11021,1,,In-kind,Received,50,Neighbor/friend,,50,110,50,,,,,,,
11021,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,200,0,100,60
11021,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,100,0,50,10
11021,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,500,400,500,500
11021,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,1000,1000,1000
11021,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,100,20,60,10
11021,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,50,30,40,10
11021,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,100,50,100,50
11021,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,100,200,400
11021,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,6000,4000,6000
11021,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1500,700,1000,2500
11021,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,8000,6000,4000,6000
11021,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,160,250,0,0
11021,5,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,200,0,0,0
11021,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,16000,12000,8000,12000
11021,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1200,0,0,0
11021,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,12000,9000,6000,9000
11022,1,,Cash,Given,150,Relatives outside household,,200,150,130,,,,,,,
11022,1,,Cash,Given,50,Neighbor/friend,,50,60,0,,,,,,,
11022,1,,Cash,Received,400,Relatives outside household,,400,600,500,,,,,,,
11022,1,,Cash,Received,100,Neighbor/friend,,100,100,0,,,,,,,
11022,1,,In-kind,Given,100,Relatives outside household,,50,120,100,,,,,,,
11022,1,,In-kind,Given,70,Neighbor/friend,,107,10,60,,,,,,,
11022,1,,In-kind,Received,50,Neighbor/friend,,100,50,50,,,,,,,
11022,1,,In-kind,Received,200,Relatives outside household,,100,150,200,,,,,,,
11022,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,40,30,20,15
11022,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,100,50,60,20
11022,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,200,100,400
11022,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,100,50,200,100
11022,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,30,10,20,10
11022,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,15,60,5,35
11022,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,60,40,30,10
11022,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,30,15,20,20
11022,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,500,0,0,0
11022,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,3000,3000,2000,3000
11022,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,600,0,0,0
11022,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,500,0,200,0
11022,7,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,2000,500,0
11023,1,,Cash,Given,100,Relatives outside household,,50,200,300,,,,,,,
11023,1,,Cash,Given,70,Neighbor/friend,,160,100,0,,,,,,,
11023,1,,Cash,Received,250,Relatives outside household,,300,400,1200,,,,,,,
11023,1,,In-kind,Given,300,Relatives outside household,,100,300,100,,,,,,,
11023,1,,In-kind,Given,0,Neighbor/friend,,200,0,60,,,,,,,
11023,1,,In-kind,Received,210,Relatives outside household,,200,250,300,,,,,,,
11023,1,,In-kind,Received,0,Neighbor/friend,,100,0,0,,,,,,,
11023,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,10,15,50,14
11023,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,50,20,10,20
11023,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,100,50,60,200
11023,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,2000,1000,500,2000
11023,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,50,60,15,20
11023,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,40,15,10,10
11023,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,40,30,30
11023,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,50,20,40,40
11023,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,2000,0,0
11023,5,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,200,50,100,0
11023,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,4000,3000,2000,3000
11023,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,120,0,0
11023,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,270,0,0,0
11023,6,0,In-kind,Given,0,,,0,0,0,Neighbor/friend,,1,200,100,50,0
11023,6,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,1,300,80,100,0
11023,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,1000,2000,1000,500
11024,1,,Cash,Given,0,Neighbor/friend,,100,100,100,,,,,,,
11024,1,,Cash,Given,300,Relatives outside household,,200,300,200,,,,,,,
11024,1,,Cash,Received,2300,Relatives outside household,,2100,3100,3200,,,,,,,
11024,1,,In-kind,Given,100,Neighbor/friend,,50,0,150,,,,,,,
11024,1,,In-kind,Given,100,Relatives outside household,,40,150,100,,,,,,,
11024,1,,In-kind,Received,250,Relatives outside household,,250,200,150,,,,,,,
11024,1,,In-kind,Received,0,Neighbor/friend,,0,50,20,,,,,,,
11024,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,50,60,100,100
11024,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,10,70,50,20
11024,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,100,100,60,50
11024,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,500,200,100,200
11024,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,100,30,30,10
11024,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,70,60,0,15
11024,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,20,30,60,15
11024,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,20,100,40
11024,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,0,200,0,100
11024,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,200,500,0
11024,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,200,0,0,0
11024,5,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,40,120,0,0
11024,5,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,60,45,0,0
11024,5,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,200,50,0,0
11024,6,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1600,1200,800,1200
11024,6,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,500,300,0,0
11024,7,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,3000,0,0,2500
11025,1,,Cash,Given,160,Relatives outside household,,35,110,110,,,,,,,
11025,1,,Cash,Received,0,Neighbor/friend,,0,200,0,,,,,,,
11025,1,,Cash,Received,300,Relatives outside household,,400,0,400,,,,,,,
11025,1,,In-kind,Given,10,Neighbor/friend,,50,160,100,,,,,,,
11025,1,,In-kind,Given,100,Relatives outside household,,100,0,200,,,,,,,
11025,1,,In-kind,Received,300,Relatives outside household,,400,300,600,,,,,,,
11025,2,,Cash,Given,0,,,0,0,0,Relatives outside household,,1,10,60,10,20
11025,2,,Cash,Given,0,,,0,0,0,Neighbor/friend,,2,15,10,50,10
11025,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,500,100,200,500
11025,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,200,150,120,20
11025,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,50,10,7,10
11025,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,5,20,14,40
11025,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,25,40,25,15
11025,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,50,60,100,5
11025,4,0,Cash,Given,0,,,0,0,0,Relatives outside household,,1,100,20,5,15
11025,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,100,0,0,0
11025,4,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,1000,1000,1000
11025,4,0,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,100,0,0,0
11025,4,0,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,50,25,25,250
11025,4,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,200,100,100
11026,1,,Cash,Given,200,Relatives outside household,,200,55,300,,,,,,,
11026,1,,Cash,Given,50,Neighbor/friend,,0,60,0,,,,,,,
11026,1,,Cash,Received,1100,Relatives outside household,,10100,10000,10200,,,,,,,
11026,1,,Cash,Received,0,Neighbor/friend,,0,150,0,,,,,,,
11026,1,,In-kind,Given,200,Relatives outside household,,200,50,100,,,,,,,
11026,1,,In-kind,Given,0,Neighbor/friend,,0,50,0,,,,,,,
11026,1,,In-kind,Received,400,Relatives outside household,,300,250,200,,,,,,,
11026,2,,Cash,Received,0,,,0,0,0,Relatives outside household,,1,1000,3000,2000,1500
11026,2,,Cash,Received,0,,,0,0,0,Neighbor/friend,,2,250,20,40,10
11026,2,,In-kind,Given,0,,,0,0,0,Relatives outside household,,1,50,150,60,120
11026,2,,In-kind,Given,0,,,0,0,0,Neighbor/friend,,2,60,130,40,10
11026,2,,In-kind,Received,0,,,0,0,0,Neighbor/friend,,2,20,200,60,150
11026,2,,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,100,60,30,40
11026,3,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,12000,9000,6000,9000
11026,3,0,In-kind,Received,0,,,0,0,0,Relatives outside household,,1,500,200,0,1000
11026,4,0,Cash,Given,0,,,0,0,0,Neighbor/friend,,1,200,0,0,0
11026,4,0,Cash,Received,0,,,0,0,0,Neighbor/friend,,1,4000,3000,2000,3000
11026,5,0,Cash,Received,0,,,0,0,0,Relatives outside household,,1,12000,9000,6000,9000
11027,1,,Cash,Given,500,Relatives outside household,,200,250,100,,,,,,,
11027,1,,Cash,Given,0,Neighbor/friend,,200,0,150,,,,,,,
